Beds,Provider,"Federal Number"
94,"BAY AT NORTH RIDGE HEALTH AND REHABILITATION",525389
94,"WASHINGTON HEALTHCARE CENTER",155383
94,"CONTINUING HEALTHCARE OF GAHANNA",366094
94,"LIFE CARE CENTER OF PORT TOWNSEND",505306
94,"ROYAL WOOD MILL CENTER",225505
94,"PROMEDICA SKILLED NSG & REHAB (WHEATON)",215048
94,"OVID HEALTHCARE CENTER",235569
94,"GOLDTHWAITE HEALTH & REHAB CENTER",676086
94,"ELIZABETHTOWN HEALTHCARE & REHAB CENTER",345210
94,"HERITAGE HEALTH-ELGIN",145447
94,"MIDLANDS LIVING CENTER L L C",165447
95,"IRONDALE POST ACUTE",065318
95,"EDENBROOK OF APPLETON NORTH",525484
95,"LOGAN ACRES",365768
95,"MIDDLESBORO NURSING AND REHABILITATION FACILITY",185240
95,"EMBASSY OF CAMBRIDGE",365770
95,"THE GRAND REHABILITATION & NURSING AT DELAWARE PAR",335640
95,"ABBYSHIRE PLACE SKILLED NSG & REHAB CTR",365587
95,"MARQUIS PLUM RIDGE POST ACUTE REHAB",385137
95,"GARDNER NURSING AND REHABILITATION",045269
95,"ST LUKE'S NURSING CENTER INC",265661
95,"PARKSIDE HEALTH CARE CENTER",365766
95,"HARTSVILLE CONVALESCENT CENTER",445256
95,"CALVERT CITY CONVALESCENT CENTER",185234
95,"TORREY PINES POST ACUTE AND REHABILITATION",295045
95,"GARDENS AT BLUE RIDGE, THE",395142
95,"WAYSIDE FARM INC",366323
95,"BYWOOD EAST HEALTH CARE",24E185
95,"SUNNY SPRINGS NURSING & REHAB",675664
95,"APPLE VALLEY POST-ACUTE REHAB",055919
95,"60 WEST",075442
95,"BAY VILLAGE OF SARASOTA",106085
95,"SPIRO NURSING HOME, INC.",375258
95,"GARDENS AT CAMP HILL, THE",395123
95,"COLUMBIA HEALTH CARE CENTER",525372
95,"TRINITY COMMUNITY",365777
95,"HOMELAND CENTER",395475
95,"PERRY COUNTY NURSING AND REHABILITATION CENTER",045246
95,"EMBASSY OF WOODVIEW",365673
95,"MARLEY NECK HEALTH AND REHABILITATION CENTER",215138
95,"MONROVIA GARDENS HEALTHCARE CENTER",055367
95,"PORTSMOUTH HEALTH AND REHAB",365643
95,"WARE MEMORIAL CARE CENTER",45F402
95,"RAE ANN SUBURBAN",365845
95,"GREEN RIDGE CARE CENTER",395067
95,"CAMDEN NURSING FACILITY INC.",015374
95,"CARMEL MANOR",185208
95,"HERITAGE HEALTH-CARLINVILLE",145456
95,"SEMINOLE PAVILION REHABILITATION & NURSING SERVICE",105412
95,"LANDMARK MEDICAL CENTER",05A134
95,"ARBORS AT WOODSFIELD",365496
95,"MAGNOLIA MANOR - SPARTANBURG",425091
95,"ARBORS AT MINERVA",365674
95,"LAKE HARRIS HEALTH CENTER",105705
95,"MADISON CO NH",255329
95,"SIGNATURE HEALTHCARE OF FAYETTE COUNTY",365679
95,"BENEDICTINE HEALTH CENTER OF MINNEAPOLIS",245266
95,"CARADAY OF MOUNT VERNON",676477
95,"HUMPHREYS COUNTY CARE AND REHABILITATION",445489
95,"WILSON PINES NURSING AND REHABILITATION CENTER",345372
95,"MI CASITA NURSING AND REHABILITATION CENTER",675842
95,"HERITAGE HOUSE OF NEW CASTLE",155089
95,"TARKIO REHABILITATION & HEALTH CARE",265537
95,"AUTUMNWOOD OF MCBAIN",235438
95,"SOUTH DAVIS SPECIALTY CARE",465187
95,"PRAIRIE RIDGE CARE CENTER",165538
95,"ISLAND HOME PARK HEALTH AND REHAB",445476
95,"IMBODEN CREEK SENIOR LIVING",145945
95,"VILLAGE CREST CENTER FOR HEALTH & REHABILITATION",075208
95,"SENIOR CARE OF MARION",425416
95,"PAVILION AT BRMC, THE",395355
95,"GREENBRIAR AT THE ALTAMONT SKILLED NURSING FACILIT",015446
95,"SUNNYBROOK REHABILITATION CENTER",345077
95,"ANSON HEALTH AND REHABILITATION",345051
95,"RENNES HEALTH AND REHAB CENTER-RHINELANDER",525589
95,"VIVIAN HEALTHCARE CENTER",195325
95,"CORNERSTONE REHABILITATION AND HEALTHCARE CENTER",255232
95,"MENNONITE HOME",385206
95,"THE PALMS NURSING AND REHAB AT LAKE CITY",105346
95,"EMBASSY OF LEBANON",365920
95,"LAURELS OF WORTHINGTON, THE",365256
95,"CHAMPLAIN VALLEY PHYSICIANS HOSP MED CTR S N F",335442
95,"BROOKSIDE HEALTHCARE CENTER",365925
95,"HILLCREST HEALTHCARE CENTER",445316
95,"EMERALD NURSING & REHAB LAKEVIEW",285106
95,"WATSONVILLE POST ACUTE CENTER",055959
95,"YUKIO OKUTSU STATE VETERANS HOME",125058
95,"VILLAGE HOUSE NURSING & REHABILITATION CENTER",415074
95,"WESTVIEW NURSING AND REHABILITATION CENTER",155135
95,"HERITAGE PLAZA NURSING CENTER",675561
95,"SOUTHERN POINTE LIVING CENTER",375469
95,"CULLMAN HEALTH CARE CENTER",015048
95,"COMPASS POST ACUTE REHABILITATION",425391
95,"SHINER NURSING AND REHABILITATION CENTER INC",675938
95,"BLOOMFIELD NURSING AND REHABILITATION CENTER",325066
95,"SCHOENBRUNN HEALTHCARE",365152
95,"ENCORE HEALTHCARE AND REHABILITATION",045393
95,"JEFFREY PLACE HEALTHCARE CENTER",455489
95,"SUMMIT ACRES NURSING HOME",365612
95,"LUTHER MEMORIAL HOME",355040
95,"CROSSROADS CARE CENTER OF MILWAUKEE",525417
95,"GRANT HEALTHCARE AND REHABILITATION",185265
95,"PINE VIEW CARE CENTER",525409
95,"OIL CITY HEALTHCARE AND REHABILITATION CENTER",395594
95,"SOMERSET SENIOR LIVING AT CANYON SPRINGS",045142
95,"SIGNATURE HEALTHCARE AT JEFFERSON PLACE REHAB & WE",185349
95,"CEDAR MOUNTAIN POST ACUTE",555494
95,"GRANBURY REHAB & NURSING",455929
95,"HILLSIDE HEALTH & REHABILITATION",275027
95,"SOUTHWELL HEALTH AND REHABILITATION",115655
95,"PALMETTO SUBACUTE CARE CENTER",105939
95,"WATERS OF HUNTINGBURG, THE",155217
95,"LIBERTY RETIREMENT COMMUNITY OF LIMA INC",365936
95,"MARIAN MEDICAL CENTER D/P SNF",555236
95,"WOODLANDS HEALTH AND REHAB CENTER",366127
95,"CIVIC CENTER HEALTH AND REHABILITATION, LLC",015109
95,"CEDAR CREST MANOR",375510
95,"WATERS OF PRINCETON, THE",155275
96,"KERSHAWHEALTH KARESH LONG TERM CARE",425080
96,"HILLCREST HEIGHTS HEALTHCARE CENTER",555630
96,"VALLEY VIEW HEALTH & REHABILITATION",265536
96,"BLUE RIDGE OF SUMTER",425310
96,"SYCAMORE HEIGHTS HEALTH AND REHABILITATION",185348
96,"KEARSLEY REHABILITATION AND NURSING CENTER",395983
96,"HOUSTON HOUSE",265470
96,"ASTORIA PLACE OF BARNESVILLE",366261
96,"GLENBURNEY HEALTH CARE AND REHABILITATION CENTER",255173
96,"THE MERIDIAN",676260
96,"MCDONALD COUNTY LIVING CENTER",265447
96,"LEWISTON TRANSITIONAL CARE OF CASCADIA",135021
96,"HOME ASSOCIATION, THE",105725
96,"ROO LAN HEALTH & REHAB",505254
96,"FAIRFIELD NURSING & REHABILITATION CENTER",215236
96,"COMMUNITY COMPASSION CENTER OF YELLVILLE",045451
96,"HILL COUNTRY REHAB AND NURSING CENTER",675536
96,"TAYLORVILLE SKLD NUR & REHAB",146048
96,"TOLSTOY FOUNDATION REHABILITATION AND NRSG CENTER",335311
96,"LIVING COMMUNITY OF ST JOSEPH",265784
96,"HIGH HOPE CARE CENTER OF BRENHAM",676316
96,"RUSHVILLE NURSING & REHAB CTR",145488
96,"BELLTOWER HEALTH & REHABILITATION CENTER",155850
96,"MAJESTIC CARE OF WEST ALLEN",155322
96,"EMERALD HEALTH & REHAB CENTER",345173
96,"LEGACY POST ACUTE CARE",555684
96,"CENTER AT NORTHRIDGE, LLC, THE",065416
96,"ALDEN LINCOLN REHAB & H C CTR",145126
96,"COASTAL VIEW HEALTHCARE CENTER",055566
96,"CENTER AT LOWRY, LLC",065419
96,"LASSEN NURSING & REHABILITATION CENTER",056231
96,"RESIDENCE AT HUNTINGTON COURT",366208
96,"SAN JACINTO MANOR",675392
96,"HOME AT HEARTHSTONE, THE",366251
96,"ARKANSAS STATE VETERANS HOME AT NORTH LITTLE ROCK",045462
96,"WIREGRASS REHABILITATION CENTER & NURSING HOME",015150
96,"LUTHERAN CARE CENTER",145380
96,"STAFFORD HEALTHCARE AT RIDGEMONT",505217
96,"OAKVIEW MEDICAL CARE FACILITY",235072
96,"BROOKSIDE SKILLED NURSING HOSPITAL",055188
96,"VILLAGE CARE OF KING",345381
96,"BELLA TERRACE REHABILITATION AND NURSING CENTER",366207
96,"LIVE OAK NURSING AND REHABILITATION CENTER",675104
96,"QUALICARE NURSING HOME",235622
96,"SOLON NURSING CARE CENTER",165550
96,"PRESTIGE POST-ACUTE & REHAB CENTER - MILWAUKIE",385270
96,"CARLYLE SENIOR CARE OF KINGSTREE",425117
96,"UNIVERSAL HEALTH CARE/KING",345449
96,"MONTEREY HEALTHCARE & WELLNESS CENTRE, LP",555897
96,"RIVERVIEW NURSING & REHABILITATION",675371
96,"CORNWALL MANOR",395180
96,"PUYALLUP NURSING AND REHABILITATION CENTER",505211
96,"VALLEY VIEW HOME",275091
96,"FOUR WINDS NURSING FACILITY",365669
96,"FAMILY OF CARING HEALTHCARE AT RIDGEWOOD",315434
96,"DAVIE NURSING AND REHABILITATION CENTER",345129
96,"HIGHLAND POINTE HEALTH & REHAB CENTER",366440
96,"STEVENS HEALTHCARE OF YOAKUM",455544
96,"STERLING HILLS REHABILITATION AND HEAL TH CARE CEN",455509
96,"MISSION POINT NSG & PHY REHAB CTR OF BEVERLY HILLS",235664
96,"BARCLAY FRIENDS",395848
96,"MISSION POINT NSG & PHY REHAB CTR OF ISHPEMING",235349
96,"BELLEFONTAINE GARDENS NURSING & REHAB",265709
96,"MEDILODGE OF GAYLORD",235350
96,"WILLIAM BREMAN JEWISH HOME, THE",115022
96,"PETTIGREW REHABILITATION CENTER",345053
96,"THE CENTER AT GRANDE",676443
96,"LANDMARK OF LANCASTER REHABILITATION AND NURSING C",185065
96,"THE VILLA AT TRAVERSE POINT",235412
96,"RIDGEVIEW LIVING COMMUNITY",265384
96,"VANCREST HEALTH CARE CENTER",365254
96,"REHABILITATION AND NURSING CENTER OF THE ROCKIES",065192
96,"COTTONWOOD CANYON HEALTHCARE CENTER",055064
96,"CHISOLM TRAIL NURSING AND REHABILITATION CENTER",675053
96,"THE VILLA AT GREAT LAKES CROSSING",235402
96,"MANISTEE COUNTY MEDICAL CARE FACILITY",235003
96,"PARK TERRACE VILLAGE",155328
96,"LLANO NURSING AND REHABILITATION CENTER",675076
96,"PROMEDICA SKILLED NURSING AND REHAB (ALEXANDRIA)",495011
96,"CENTER AT ARROWHEAD, LLC",035289
96,"EDGEWOOD MANOR OF LUCASVILLE I",365585
96,"INTERFAITH CARE CENTER",245024
96,"OHMAN FAMILY LIVING AT BRIAR",365937
96,"BETHESDA REHAB & SENIOR CARE",145844
96,"DELLRIDGE HEALTH & REHABILITATION CENTER",315129
96,"BRENTWOOD NURSING HOME",415061
96,MARQUETTE,155198
96,"GOOD SAMARITAN SOCIETY - SPECIALTY CARE COMMUNITY",245279
96,"BETHLEN HM OF THE HUNGARIAN RF",395552
96,"COVENANT HOME",195614
96,"CRYSTAL COVE CARE CENTER",055929
96,"MERCED BEHAVIORAL CENTER",05A147
96,"AUTUMN WINDS LIVING & REHABILITATION",676301
96,"BARRE GARDENS NURSING AND REHAB LLC",475037
96,"THE CENTER AT TUCSON",035295
96,"VIA CHRISTI VILLAGE PITTSBURG INC",175465
96,"LAKE WAY NURSING AND REHABILITATION CENTER",185258
96,"PICKERINGTON CARE AND REHABILITATION",365636
96,"SHAWN MANOR NURSING HOME",375194
96,"THE WATERS OF SHELBYVILLE, LLC",445171
96,"CLAPP'S CONVALESCENT NURSING HOME INC",345015
96,"BOSTON HOME, INC (THE)",225434
96,"WILLOW SPRINGS HEALTH & REHABILITATION CENTER",675350
96,"LANESSA EXTENDED CARE",225395
96,"SPRINGS AT MONARCH LANDING, THE",146173
96,"HERITAGE HEALTH CARE CENTER",035141
96,"NORTHERN NEVADA STATE VETERANS HOME",295105
96,"THE CENTER AT VAL VISTA, LLC",035291
96,"ST ANDRE HEALTH CARE FACILITY",205108
96,"NHC HEALTHCARE, LAWRENCEBURG",445180
96,"BASTROP NURSING CENTER",675356
96,"WESLEY MANOR HEALTH CENTER",155658
96,"HANCOCK HALL",075414
96,"SPJST REST HOME 1",676290
96,"BENEDICTINE HEALTH CENTER",245236
96,"LAURELS OF HUBER HEIGHTS THE",365627
96,"VIA CHRISTI VILLAGE - HAYS INC",175498
96,"FAIRHAVEN CHRISTIAN RET CENTER",14E345
96,"GILPIN HALL",085047
96,"PLEASANT VIEW NURSING HOME",525643
96,"WACHUSETT MANOR",225533
96,"WESTSIDE REHAB & CARE CENTER",145664
96,"BLOUNTSTOWN HEALTH AND REHABILITATION CENTER",105924
96,"SOUTH KINGSTOWN NURSING AND REHAB CTR",415054
96,"GULF SHORES REHABILITATION & HEALTHCARE CENTER",675630
96,"LA VILLA GRANDE CARE CENTER",065253
96,"ATOKA MANOR",375542
96,"PREMIER HEALTHCARE OF NEW HARMONY",155370
96,"MESA GLEN CARE CENTER",555854
96,"CENTER AT LINCOLN, LLC, THE",065403
96,"ST PETERS MANOR CARE CENTER",265589
96,"TOWN & COUNTRY",555141
96,"COUNTRY MEADOWS NURSING & REHABILITATION CENTER",675251
96,"GRANTSBROOK NURSING AND REHABILITATION CENTER",345292
96,"PIONEER SKILLED NURSING CENTER",265169
96,"GREGSTON NURSING HOME, INC.",375425
96,"JULIA POUND CARE CENTER",395568
96,"HEALTH CENTER AT THE RENAISSAN",365759
96,"ST PETERSBURG NURSING & REHABILITATION",106033
96,"HUNTSVILLE HEALTH AND REHABILITATION",445288
96,"PERHAM LIVING",245486
96,"JUDSON PARK HEALTH CENTER",505455
96,"ELDERWOOD AT LANCASTER",335577
96,"IGNITE MEDICAL RESORT A PTR OF THE UNIV OF KANSAS",175544
96,"VALLEY VIEW POST ACUTE",055372
96,"FRANCISCAN CARE CTR SYLVANIA",365907
96,"LAKEWOOD MANOR",495403
96,"PRESTIGE POST-ACUTE & REHAB CENTER - MCMINNVILLE",385225
96,"SOUTHSHORE HEALTH CARE CENTER",225215
96,"PROVIDENCE EXTENDED CARE",025036
96,"MITCHELL COUNTY NURSING AND REHABILITATION CENTER",676225
96,"BEAUMONT REHAB & SKILLED NURSING CTR - NORTHBORO",225513
96,"GARFIELD NEUROBEHAVIORAL CENTER",05A396
97,"PEARL OF CRYSTAL LAKE, THE",145612
97,"PRUITTHEALTH - FLEMING ISLAND",106124
97,"AVISTON COUNTRYSIDE MANOR",145601
97,"VILLA AT MIDDLETON VILLAGE (THE)",525330
97,"AYERS NURSING HOME",375548
97,"HEALTHCARE RESORT OF COLORADO SPRINGS, THE",065417
97,"WILLOWS CENTER",515085
97,"HERITAGE HEALTHCARE & REHABILITATION CENTER",105178
97,"KENOSHA ESTATES REHAB AND CARE CENTER",525125
97,"CAMELOT NURSING AND REHABILITATION CENTER",265348
97,"ASTORIA PLACE OF CINCINNATI",366150
97,"CADIA HEALTHCARE - ANNAPOLIS",215005
97,"ALTERCARE OF ALLIANCE CTR FOR REHAB & NC INC",365402
97,"DIXON REHAB & HCC",145906
97,"WEST COVINA HEALTHCARE CENTER",055992
97,"KENNEDY POST ACUTE CARE CENTER",055977
97,"MAPLE HEALTH AND REHABILITATION",185294
97,"MARYSVILLE CARE CENTER",505386
97,"RICHLAND HEALTHCARE AND REHABILITATION CENTER",395610
97,"HERITAGE HALL WISE",495350
97,"ACCOLADE HEALTHCARE OF PONTIAC",146010
97,"DINUBA HEALTHCARE",055448
97,"PLATINUM RIDGE CTR FOR REHAB & HEALING",395011
97,"ENVIVE OF ANDERSON",155690
97,"FLORA GARDENS CARE CENTER",145624
97,"AZRIA HEALTH ASHLAND",285140
97,"VILLA AT BLUE RIDGE, THE",265251
97,"MEDILODGE OF WESTWOOD",235542
97,"GARDEN VIEW POST- ACUTE REHABILITATION",055187
97,"LIFE CARE CENTER OF MOREHEAD",185155
97,"ALTERCARE OF HARTVILLE CTR FOR",366027
97,"MORTON BAKAR CENTER",555611
97,"PROMEDICA SKILLED NURSING & REHAB ( WATERLOO )",165034
97,"MOUNTAIN RIDGE HEALTH AND REHAB",345048
97,"CARECORE AT THE MEADOWS",366175
97,"THE LUTHERAN HOME: BELLE PLAINE",245590
97,"ORANGEGROVE REHABILITATION HOSPITAL",555021
97,"MEADOWBROOK AT CHETEK",525672
97,"RIVERSIDE VILLAGE",155695
97,"HALEYVILLE HEALTH CARE CENTER",015157
97,"NORTHRIDGE CARE CENTER",056412
97,"AVENUE CARE AND REHABILITATION CENTER, THE",366394
97,"BROOKSIDE HEALTHCARE CENTER",056372
97,"COLONIAL HAVEN CARE & REHABILITATION CENTER",015396
97,"SCHNEPP SENIOR CARE AND REHAB CENTER",235384
97,"NEW EASTWOOD HEALTHCARE AND REHABILITATION CENTER",395075
97,"WHITE PINE CARE CENTER",295029
97,"ALHAMBRA HEALTHCARE & WELLNESS CENTRE, LP",055760
97,"GOOD SAMARITAN SOCIETY - SPOKANE VALLEY",505099
97,"COASTAL PALMS NURSING & REHABILITATION",675850
97,"HOOSIER CHRISTIAN VILLAGE",155611
97,"GRAND BOULEVARD HEALTH AND REHABILITATION CENTER",105601
97,"PARKWAY HEALTH CARE CENTER",265532
97,"THE BLOSSOMS AT MOUNTAIN VIEW REHAB & NURSING CEN",045146
97,"BRYNWOOD HEALTH AND REHABILITATION CENTER",106045
97,"AUTUMN CARE OF SALISBURY",345269
97,"DOBSON PLAZA",145122
97,"DAVIESS COUNTY NURSING AND REHABILITATION",265729
97,"CIRCLEVILLE POST-ACUTE",365456
97,"LAURELS OF WEST COLUMBUS, THE",366481
97,"COVENTRY COURT HEALTH CENTER",055983
97,"HOLMES LAKE REHABILITATION & CARE CENTER",285164
97,"SKYVIEW REHAB AND NURSING",075057
97,"WASHINGTON SOLDIERS HOME",505516
97,"KANSAS VETERANS HOME",175516
97,"THE FOUNTAINS AT CANTERBURY",375183
97,"LIBERTY CARE AND REHABILITATION CENTER",185408
97,"MARANATHA CARE CENTER",245462
97,"COOS COUNTY NURSING HOSPITAL",30E076
97,"LINCOLN MEADOWS CARE CENTER",555333
97,"BREWSTER HEALTH CENTER",175044
97,"ENCORE HEALTHCARE AND REHABILITATION OF WEST LITTL",045390
97,"POCAHONTAS HEALTHCARE AND REHABILITATION CENTER",045284
98,"APERION CARE SPRING VALLEY",145486
98,"SHADY LAWN NURSING HOME",365591
98,"DAVENPORT LUTHERAN HOME",165510
98,"DES ARC NURSING AND REHABILITATION CENTER",045236
98,"HAIDA HEALTHCARE AND REHABILITATION CENTER",395592
98,"PALOMAR HEIGHTS POST ACUTE REHAB",555764
98,"LAFAYETTE MANOR, INC",395795
98,"MILLER'S MERRY MANOR",155564
98,"MADEIRA HEALTHCARE CENTER",365562
98,"FONDULAC REHABILITATION & HCC",145266
98,"OAKWOOD HEALTH CAMPUS",155671
98,"THE OASIS AT BEAUMONT",675595
98,"SHARON HEALTH CARE ELMS",146098
98,"WEST HAVEN CENTER FOR NURSING & REHABILITATION",075201
98,"EVENTIDE FARGO",355127
98,"MOUNT ST RITA HEALTH CENTRE",415085
98,"THE LAURELS OF PENDER",345298
98,"HASTINGS REHABILITATION AND HEALTHCARE CENTER",235281
98,"HAYMOUNT REHABILITATION & NURSING CENTER, INC",345414
98,"THE LAURELS OF GREENTREE RIDGE",345303
98,"HELEN PORTER HEALTHCARE & REHAB",475017
98,"HIGHLAND REHABILITATION AND NURSING CENTER",335526
98,"CLARKSBURG NURSING AND REHABILITATION CENTER",515166
98,"WILLOW ROSE REHAB & HEALTH",146040
98,"TAYLORVILLE CARE CENTER",145502
98,"CARLINVILLE REHAB & HCC",145454
98,"AUTUMN LAKE HEALTHCARE AT CHESAPEAKE WOODS",215221
98,"KIRKLAND COURT HEALTH AND REHABILITATION CENTER",675336
98,"SIERRA VIEW CARE CENTER",056466
98,"ELMS, THE",146033
98,"MAYFAIR MANOR",185069
98,"ONTARIO CENTER FOR REHABILITATION AND HEALTHCARE",335564
98,"RESORTS AT CHESTER RIVER MANOR CORP",215262
98,"ROYAL CARE SKILLED NURSING CTR",055041
98,"HOPEMONT HOSPITAL",51E148
98,"OAKLAND HEALTHCARE & WELLNESS CENTER",055215
98,"GOOD SAMARITAN REHAB AND CARE CENTER",055039
98,"BISCAYNE HEALTH AND REHABILITATION CENTER",105008
98,"SOUTH ROANOKE NURSING AND REHABILITATION",495002
98,"FIRESIDE HOUSE OF CENTRALIA",145791
98,"MEDILODGE OF MARSHALL",235495
98,"ANNA MARIA OF AURORA",365072
98,"ASTORIA PLACE OF SILVERTON",365476
98,"SHAW MOUNTAIN OF CASCADIA",135090
98,"DELEON NURSING AND REHABILITATION",675319
98,"HAVANA HEALTH CARE CENTER",145774
98,"WESTFIELD CENTER",225380
98,"ILLINI RESTORATIVE CARE",145703
98,"MANSFIELD CENTER FOR NURSING AND REHABILITATION",075402
98,"BRADFORD HOUSE NURSING AND REHAB, LLC",045373
98,"SHERWOOD NURSING & REHABILITATION CENTER, INC",045376
98,"TENNOVA LAFOLLETTE HEALTH AND REHAB CENTER",445115
98,"TUSKAWILLA NURSING AND REHAB CENTER",105872
98,"KEARNY MESA CONVALESCENT AND NURSING HOME",055286
98,"SANCTUARY AT MCAULEY",235301
98,"MAYWOOD ACRES HEALTHCARE",055597
98,"BROOKDALE LAKEWAY 2",676131
98,"MILLER'S MERRY MANOR",155053
98,"PRUITTHEALTH - VALDOSTA, LLC",115377
98,"COTTONWOOD HEALTH CARE CENTER",056098
98,"BUTLER CENTER FOR REHABILITATION AND HEALTHCARE",265275
98,"LAURELS OF STEUBENVILLE THE",366363
98,"MAGNOLIA MANOR NURSING AND REHAB CTR, LLC",195406
98,"PACIFICA HOSPITAL OF THE VALLEY DP SNF",555217
98,"WINDSOR GARDENS CONVALESCENT HOSPITAL",056194
98,"DFW NURSING & REHAB",455881
98,"FAIRFAX HEALTH CARE CENTER",366106
98,"MILLS NURSING & REHABILITATION",185279
98,"UNIVERSITY PARK NURSING AND REHABILITATION",455916
98,"RICHFIELD REHABILITATION AND CARE CENTER",465059
98,"LINWOOD MEADOWS CARE CENTER",555125
98,"AVENUE AT MACEDONIA",366454
98,"WESTFIELD NURSING CENTER, INC",265557
98,"BROADWAY BY THE SEA",055894
98,"ROSEVILLE POINT HEALTH & WELLNESS CENTER",056139
98,"CARE INN OF LA GRANGE",675277
98,"RIDGEWOOD HEALTH SERVICES, INC.",015315
98,"GRANADA POST ACUTE",555348
98,"BROOKDALE PLACE WILLOWBROOK",676236
98,"THE MEADOWS POST ACUTE",056137
98,"WHISPERING OAKS REHAB & NURSING",675134
98,"MYRTLES NURSING CENTER, LLC",255272
98,"AVENUE AT AURORA",366431
98,"PRESBYTERIAN HOMES OF BLOOMINGTON",245556
98,"GRAND VIEW CARE CTR",525624
98,"LACOMBE NURSING CENTRE",195348
98,"FLORISSANT VALLEY HEALTH & REHABILITATION CENTER",265112
98,"NATCHITOCHES NURSING AND REHABILITATION CENTER,LLC",195293
98,"VALLEY VIEW ESTATES HEALTH & REHABILITATION",275101
98,"STONEBRIDGE MARBLE HILL",265553
98,"MEADOW VIEW HEALTH AND REHABILITATION",155325
98,"AHC COVINGTON CARE",445330
98,"TEAGUE NURSING AND REHABILITATION",675884
98,"IVY CREEK HEALTHCARE & WELLNESS CENTRE",055441
98,"PARIS HEALTHCARE CENTER",455831
98,"NEW DAWN REHABILITATION AND HEALTHCARE CENTER",365990
98,"GREEN ACRES HEALTH AND REHABILITATION",115578
98,"HERITAGE HOUSE REHABILITATION & HEALTH CARE CENTER",155332
98,"ELKHART OAKS CARE CENTER",675217
98,"TALLAHATCHIE GENERAL HOSP ECF",25A190
98,"EMPRES POST ACUTE REHABILITATION",056120
98,"FOREST RIDGE HEALTH & REHAB",505240
98,"WINDSOR GARDENS CONV CENTER OF SAN DIEGO",055954
98,"FRANKLIN-SIMPSON NURSING AND REHABILITATION CENTER",185331
98,"MONROE MANOR",375415
98,"JOHN KNOX MANOR INC  I I",015135
98,"AYDEN HEALTHCARE OF TOLEDO",365849
98,"JEFFERSONTOWN REHABILITATION",185268
98,"COMFORT CREEK NURSING AND REHABILITATION CENTER",115679
98,"COTTON POINT LIVING CENTER",265859
98,"KEI-AI SOUTH BAY HEALTHCARE CENTER",555306
98,"ARBOR GLEN CARE CENTER",056360
98,"MARIES MANOR",265249
98,"THE OAKS AT TIMBERLINE",505206
99,"AMERICAN RIVER CENTER",555450
99,"LONGMEADOW CARE CENTER",365354
99,"VISTA MANOR NURSING CENTER",555483
99,"ALTERCARE OF LOUISVILLE CTR FOR REHAB & NSG CARE",365993
99,"LAURELS OF HILLSBORO",365994
99,"ARBORS AT GALLIPOLIS",365348
99,"KENSINGTON AT ANNA MARIA",366004
99,"CORONA HEALTH CARE CENTER",055255
99,"PACIFIC VILLA, INC",056313
99,"GLENWOOD CARE CENTER",555458
99,"GRAND VALLEY HEALTH CARE CENTER",056363
99,"O'BRIEN MEMORIAL HEALTH CARE C",365555
99,"PROMEDICA SKILLED NURSING & REHAB CHILLICOTHE",365576
99,"PICKAWAY MANOR CARE CENTER",365556
99,"DYCORA TRANSITIONAL HEALTH - QUAIL LAKE",055304
99,"MONTEREY PALMS HEALTH CARE CENTER",555403
99,"DIVERSICARE OF SIENA WOODS",365819
99,"ROLLING HILLS REHAB AND CARE CTR",365559
99,"COUNTRY VILLA NORTH",056377
99,"MAPLE GARDENS REHABILITIATION AND NURSING CENTER",365557
99,"MADIGAN ESTATES",205083
99,"REGENCY OAKS POST ACUTE CARE CENTER",056378
99,"DIVERSICARE OF ST THERESA",365946
99,"GREEN HILLS CENTER",365362
99,"AUTUMN AEGIS NURSING HOME",365940
99,"RENNES HEALTH AND REHAB CENTER-WEST",525451
99,"ARLINGTON GARDENS CARE CENTER",056485
99,"HEATH VILLAGE",315072
99,"DELTA VIEW POST ACUTE",056381
99,"MAIN WEST POSTACUTE CARE",055475
99,"MAYFAIR VILLAGE NURSING CARE C",365410
99,"AUTUMN HILLS HEALTH CARE CENTER",055288
99,"REGINA HEALTH CENTER",365927
99,"VALLEY PALMS CARE CENTER",055287
99,"BROOKVIEW HEALTHCARE CENTER",365447
99,"LOVELAND HEALTH CARE CENTER",365427
99,"CRESTWOOD WELLNESS AND RECOVERY CENTER",05A371
99,"BUENA VISTA CARE CENTER",055459
99,"ARBORS WEST",365426
99,"PREMIER CARE CENTER FOR PALM SPRINGS",056328
99,"GOOD SHEPHERD HOME",365963
99,"CRYSTAL RIDGE CARE CENTER",555283
99,"NEW BRIGHTON A VILLA CENTER",245164
99,"ARBORS AT DELAWARE",365408
99,"ARBORS AT CARROLL",365474
99,"GLENOAKS CONVALESCENT HOSPITAL",056317
99,"APPLE VALLEY CARE CENTER",555476
99,"HERITAGE THE",365541
99,"MIAMI SHORES NURSING AND REHAB CENTER",105449
99,"JUDSON CARE CENTER, INC",365833
99,"PROMEDICA SKILLED NURSING & REHAB ( DUBUQUE )",165104
99,"PROMEDICA SKILLED NURSING & REHAB HILLSBORO",365621
99,"BRIGHTON PLACE SAN DIEGO",055795
99,"SOUTH BAY POST ACUTE CARE",555873
99,"INFINITY CARE OF EAST LOS ANGELES",056063
99,"CHAPMAN CARE CENTER",055816
99,"CARMEL HILLS CARE CENTER",056055
99,"LUTHERAN LIFE VILLAGES",155744
99,"GILMAN HEALTHCARE CENTER",145347
