Beds,Provider,"Federal Number"
47,"PRINCETON TRANSITIONAL CARE & ASSISTED LIVING",445356
47,"LAKEVIEW GARDENS",385115
47,"NORTHWOODS LODGE",505484
47,"GRAHAM HOSPITAL",145572
47,"GOOD SAMARITAN SOCIETY - OSCEOLA",285193
47,"THE CULPEPER",495400
47,"SPANISH COVE HOUSING AUTHORITY",375560
47,"TRAVERSE CARE CENTER",245585
47,"BOULDER CITY HOSPITAL SNF",295046
47,"OLD CHENEY REHABILITATION",285299
47,"VI AT THE GLEN",146107
47,"HILLSIDE PLAZA",365006
47,"JOURDAIN PERPICH EXT CARE FAC",245535
47,"ADVANCED HEALTH CARE OF ALBUQUERQUE",325119
47,"KINDRED HOSPITAL - LOUISVILLE",185361
47,"ORRVILLE POINTE",366203
47,"GOOD SAMARITAN SOCIETY HOWARD",435075
47,"GROVETON NURSING HOME",676172
47,"ORINDA CARE CENTER, LLC",055775
47,"SISTERS MISSION",265879
48,"HILLCREST COUNTRY ESTATES-COTTAGES",285293
48,"GEORGE L MEE MEMORIAL HOSPITAL D/P SNF",056443
48,"MEMORIAL COMMUNITY CARE",28E191
48,"MACKINAC STRAITS LONG TERM CARE UNIT",235041
48,"FOUNTAIN VIEW VILLAGE",035260
48,"HEALTH CARE CTR AT THE FORUM AT RANCHO SAN ANTONIO",555524
48,"MISSOURI SLOPE",355128
48,"CRESTVIEW RETIREMENT COMMUNITY",675979
48,"HILLSIDE MANOR NURSING HOME",155708
48,"LATIMER NURSING HOME",375535
48,"LAURELS OF GOSHEN, THE",155856
48,"PLYMOUTH VILLAGE",055914
48,"SKYVIEW CARE AND REHAB AT BRIDGEPORT",285224
48,"WINTERS HEALTHCARE RESIDENCE",675847
48,"WINTERSONG VILLAGE",155283
48,"CLARA BALDWIN STOCKER HOME",555832
48,"ST LUKE'S REHABILITATION AND NURSING CENTER",395316
48,"PALOS VERDES HEALTH CARE CENTER",555028
48,"GOOD SAMARITAN SOCIETY CANISTOTA",435087
48,"BARTON HOSPITAL D/P SNF",555698
48,"ROYAL OAKS MANOR-BRADBURY OAKS",555503
48,"AUGUSTA PLACE, A PROSPERA COMMUNITY",355125
48,"NEWBRIDGE ON THE CHARLES SKILLED NURSING FACILITY",225774
48,"ROCHESTER HEALTH SERVICES WEST",245306
48,"ASBURY TOWERS HEALTH CARE CENTER",155758
48,"COUNTRY MEADOW REHABILITATION AND NURSING CENTER",366012
48,"ANNA JOHN RESIDENT CENTERED CARE COMMUNITY",525695
48,"AVERA GRANITE FALLS CARE CENTER",245243
48,"BANGS NURSING AND REHABILITATION CENTER",675377
48,"ST CLARE HEALTH AND REHAB, LLC",445493
48,"BARRINGTON OF CARMEL, THE",155817
48,"MESA VIEW SENIOR LIVING",45F603
48,"MAYFLOWER GARDENS CONVALESCENT HOSPITAL",056286
48,"ALTERCARE NEWARK SOUTH INC.",366196
48,"OAKLAND HEIGHTS NURSING AND REHABILITATION",555570
48,"PLATTE CARE CENTER",43A072
48,"MARY FREE BED SUB-ACUTE REHABILITATION",235708
48,"ST WILLIAM'S CARE CENTER",435122
48,"MRC THE CROSSINGS",676400
48,"GRANADA HILLS CONVALESCENT",056168
48,"GLENDALE HEALTHCARE CENTER",555609
48,"BENNETT COUNTY HOSPITAL AND NURSING HOME",435135
48,"OTTERBEIN PORTAGE VALLEY",365571
48,"THORNTON MANOR NURSING AND CARE CENTER",165259
48,"CONESUS LAKE NURSING HOME",335069
48,"LITTLE SISTERS OF THE POOR",396116
48,"MAJESTIC CARE OF MCCORDSVILLE",155570
48,"KATHERINE AND CHARLES HOVER GREEN HOUSES, INC",065432
48,"IREDELL MEMORIAL HOSPITAL INC",345306
48,"BICKFORD HEALTH CARE CENTER",075358
48,"BLYTHE POST ACUTE LLC",555383
48,"GOOD SAMARITAN SOCIETY - BOTTINEAU",355093
48,"VIBRA REHABILITATION CENTER",396133
48,"CHRIST'S HOME RETIREMENT COMMUNITY",396125
48,"CARLISLE MANOR HEALTH CARE INC",366043
48,"ELDERCREST HEALTHCARE AND REHABILITATION CENTER",395013
48,"GREEN VALLEY SKILLED NURSING AND REHABILITATION CE",396086
48,"SUNNY VIEW MANOR",555342
48,"ASBURY SOLOMONS",215304
48,"SANSBURY CARE CENTER",185297
48,"INDEPENDENCE VILLAGE OF WAUKEE",165583
48,"AVALON CARE CENTER - PULLMAN",505246
48,"QUALITY LIFE SERVICES - MERCER",395879
48,"CONCORDIA AT SUMNER",366289
48,"OAK HILL HEALTHCARE AND REHABILITATION CENTER",395646
48,"PROVIDENCE HOLY CROSS MED CTR D/P SNF",555074
48,"WEST LIBERTY NURSING AND REHABILITATION",185274
48,"HAVENCREST HEALTHCARE AND REHABILITATION CENTER",395633
48,"SUMMERS HEALTHCARE, LLC",375478
48,"PENFIELD PLACE",335407
48,"TERRACES OF BOISE, THE",135141
48,"WESTMINSTER VILLAGE",145400
48,"GREEN HOUSE LIVING FOR SHERIDAN",535054
48,"COAST CARE CONVALESCENT CENTER",555199
48,"HENDRICKS COMMUNITY HOSPITAL",245467
48,"ST LUKE'S HELEN G NASSIF TRANSITIONAL CARE CENTER",165389
48,"KENDAL AT ITHACA",335793
48,"OAKVIEW SKILLED NURSING",555857
48,"GOOD SHEPHERD HLTH CARE CTR OF SANTA MONICA",555061
48,"CANTERBURY WOODS",335816
48,"THE WOLFE LIVING CENTER AT SUMMIT RIDGE",375472
48,"CLARA CITY CARE CENTER",245573
48,"MOUNTAIN VILLA NURSING CENTER",675768
48,"TEMPLE MANOR NURSING HOME",375429
48,"ACCURA HEALTHCARE OF CHEROKEE, LLC",165425
48,"COLONIAL CENTER",185048
48,"PORTAGE CTY HLTH CARE CTR",525611
49,"PINERS NURSING HOME",555207
49,"JEANNE JUGAN RESIDENCE",415073
49,"ORCHARDS SKILLED NURSING",555922
49,"POPE NURSING HOME",225613
49,STONEGATES,085026
49,"GLENDORA HEALTH CARE CENTER",366036
49,"WILLOWDALE HEALTH SERVICES",525411
49,"EVERGREEN CARE CENTER",05A183
49,"SCOTT COUNTY NURSING CENTER",146106
49,"FOOTHILL HEIGHTS CARE CENTER",555894
49,"THE PINES AT PHILADELPHIA REHAB AND HEALTHCARE CTR",396070
49,"MUSKEGO HEALTH CARE CENTER",525686
49,"HILLSIDE VILLAGE OF DE SOTO",175472
49,"ORCHARD PARK POST ACUTE NURSING AND REHABILITATION",675363
49,"WARROAD CARE CENTER",245329
49,"ST JOHN KRONSTADT CONVALESCENT CENTER",555016
49,"INTEGRITY HC OF HERRIN",146092
49,"UNITED LIVING COMMUNITY",435079
49,"PIONEER HOUSE",555542
49,"BRIARWOOD POST ACUTE",055956
49,"MAPLE MANOR CARE CENTER",355050
49,"HENRY COUNTY HEALTH CENTER",165147
49,"COLLEGE VISTA POST-ACUTE",555030
49,"SOUTH LYON MEDICAL CENTER",295011
49,"KIMBALL COUNTY MANOR",285256
49,"MONROE COUNTY CARE CENTER",366448
49,"AMBERWOOD MANOR",366253
49,"BROOKHAVEN AT LEXINGTON",225367
49,"BUFFALO LAKE HEALTH CARE CTR",245589
49,"GOOD SAMARITAN SOCIETY - MOUNTAIN VIEW MANOR",275084
49,"PARKVIEW HAVEN NURSING HOME",285261
49,"COLONIAL ACRES NURSING HOME",285248
49,"THE NURSING AND REHAB CENTER AT STADIUM PLACE",215356
49,"CHIMNEY ROCK VILLA",285260
49,"EAST JEFFERSON GENERAL HOSPITAL",195199
49,"PITTSBURG SKILLED NURSING CENTER",055677
49,"VINELAND POST ACUTE",555011
49,"KNOLLWOOD MANOR",445410
49,"VICTORIA CARE CENTER",555107
49,"ANGELS NURSING HEALTH CENTER",055704
49,"CHRISTIAN CARE NURSING CENTER",235656
49,"KALAKAUA GARDENS",125066
49,"BENEDICTINE CARE COMMUNITY",245502
49,"MANCHESTER MANOR CONV HOSPITAL",555273
49,"ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH PRESBYT",676410
49,"EMANUEL COUNTY NURSING HOME",115704
49,"PACIFIC POST ACUTE",555054
49,"LITTLEFORK MEDICAL CENTER",245542
49,"HALLMARK HC OF CARLINVILLE",145769
49,"PINE VIEW REHABILITATION AND SENIOR LIVING",245499
49,"HARBERT HILLS ACADEMY N H",445527
49,"CLAYBERG, THE",146151
49,"VISTA PACIFICA CONVALESCENT HOSPITAL",055361
49,"ARLEIGH BURKE PAVILION",495410
49,"NHC HEALTHCARE, SCOTT",445117
49,"HERITAGE HEALTH-MINONK",145744
49,"EVANSVILLE PROTESTANT HOME INC",155768
49,"MORAGA POST ACUTE",055085
49,"COUNTRY VILLA TERRACE NRSG CTR",055119
49,"ALLURE OF STOCKTON",146147
49,"PINE CREEK MANOR SKILLED NURSING & REHAB CENTER",235559
49,"AVALON CARE CENTER - KEIZER",385241
49,"DYCORA TRANSITIONAL HEALTH FOWLER",055454
49,"WILLOW HAVEN NURSING HOME",375555
49,"OAKPARK HEALTHCARE CENTER",055360
49,"CHAPARRAL HOUSE",555872
50,"NORA SPRINGS CARE CENTER",165347
50,"VALLEY VUE CARE CENTER",165353
50,"EMMETSBURG CARE CENTER",165352
50,"PHILLIPS COUNTY RETIREMENT CENTER",17E658
50,"THE LODGE AT MILLS RIVER",345253
50,"WORTH COUNTY CONVALESCENT CENTER",265773
50,"LANCASTER HEALTH SERVICES",525352
50,"MAPLE MANOR VILLAGE",165346
50,"THE IVY AT GASTONIA LLC",345307
50,"WILLOW DALE WELLNESS VILLAGE",165342
50,"LIBERTY COMMONS NSG AND REHAB CTR OF HALIFAX CTY",345309
50,"BIG ELM RETIREMENT AND NURSING CENTERS",345342
50,"NORTHGATE CARE CENTER",165338
50,"WILLIAMS BAY HEALTH SERVICES",525346
50,"GREENTREE HEALTH AND REHAB CTR",525348
50,"DEERFIELD CARE CENTER, LLC",525019
50,"SMOKY MOUNTAIN HEALTH AND REHABILITATION CENTER",345396
50,"ASPIRE OF PLEASANT VALLEY",165376
50,"DELAVAN HEALTH SERVICES",525324
50,"COLUMBUS HEALTH AND REHAB",525445
50,"BAY AT ST ANN HEALTH AND REHABILITATION CENTER",52A431
50,"PENICK VILLAGE",345111
50,"EVERGREEN HEALTH SERVICES",525343
50,"BRIGHTON PLACE WEST",175547
50,"CLEMENT MANOR HEALTH CARE CENTER",525327
50,"PLATTE COUNTY LEGACY HOME",535053
50,"MILL CREEK MANOR",555025
50,"LAKE MILLS HEALTH SERVICES",525314
50,"CROSSROADS CARE CENTER OF SUN PRAIRIE",525313
50,"AMIE HOLT CARE CENTER",53A002
50,"MONROE HEALTH SERVICES",525292
50,"WINSLOW HOUSE CARE CENTER",165440
50,"CROSSROADS CARE CENTER OF FOND DU LAC",525270
50,"ACCURA HEALTHCARE OF MILFORD",165402
50,"MEDICALODGES INDEPENDENCE",175464
50,"THE PLAZA HEALTH SERVICES AT SANTA MARTA",175503
50,"PLUM CITY CARE CTR",525440
50,"KEWAUNEE HEALTH SERVICES",525357
50,"MARTIN HEALTH CENTER, INC",165508
50,"LA VIDA LLENA",325035
50,"CARE AND REHAB - BOSCOBEL",525373
50,"LAFAYETTE MANOR",525362
50,"LAS CRUCES OF CASCADIA, LLC",325132
50,"WELBROOK SENIOR LIVING, LLC",325133
50,"FRIENDSHIP VILLAGE OF DUBLIN",365560
50,"SUNNYCREST NURSING CENTER",165515
50,"OTTERBEIN SUNSET VILLAGE",366242
50,"EAST OHIO REGIONAL HOSPITAL LONG TERM CARE",365569
50,"MEADOWCREST HEALTHCARE AND REHABILITATION CENTER",395698
50,"MARQUIS HOPE VILLAGE",385260
50,"GOOD SAMARITAN SOCIETY - SILVER WOOD VILLAGE",135058
50,"FIRST CARE LIVING CENTER",245512
50,"SAVANNAH BEACH HEALTH AND REHAB",115633
50,"WISSOTA HEALTH AND REGIONAL VENT CENTER",525379
50,"COLLEGE STREET HEALTH CARE CENTER",675695
50,"FAIR VIEW NURSING AND REHABILITATION CENTER",525437
50,"OMRO CARE CENTER",525406
50,"GRACE LUTHERAN COMMUNITIES - RIVER PINES",525724
50,"PRAIRIE MISSION RETIREMENT VILLAGE",175468
50,"LINDENGROVE MENOMONEE FALLS",525421
50,"CHIPPEWA MANOR NURSING AND REHABILITATION",525419
50,"SAVANNAH HEIGHTS",165592
50,"LAKEVIEW HEALTH CENTER",525726
50,"BIRCH HILL HEALTH SERVICES",525412
50,"STONEBRIDGE AT MONTGOMERY HEALTH CARE CENTER",315486
50,"THE LIVING CENTRE",275125
50,"LAURELS OF BLANCHESTER, THE",365552
50,"GREENWAY MANOR",525396
50,"EPIONE PAVILION",525395
50,"ADEL ACRES",165555
50,"STEVENS POINT HEALTH SERVICES",525353
50,"MARKESAN RESIDENT HOME",525550
50,"SUBLETTE CENTER",535017
50,"DOVE HEALTHCARE - RICE LAKE",525715
50,"CHRISTIAN COMMUNITY HOME",525626
50,"WHISPERING PINES NURSING AND REHAB, LLC",525551
50,"DIVINE REHABILITATION AND NURSING AT LODI",525520
50,"CHRISTIAN HOME AND REHAB CTR",525531
50,"HOMME HOME FOR THE AGING",525527
50,"PRAIRIE MAISON",525525
50,"ST ANNE'S SALVATORIAN CAMPUS",525524
50,"MANOR OF FOND DU LAC",525522
50,"HEARTLAND COUNTRY VILLAGE",525521
50,"GOLDEN OURS CONVALESCENT HOME",28E199
50,"AUGUSTA HEALTH AND REHABILITATION",525535
50,"BAY AT OCONTO HEALTH AND REHAB CENTER (THE)",525670
50,"SCHMITT WOODLAND HILLS",525671
50,"GOOD SHEPHERD SERVICES LTD",525509
50,"BALDWIN CARE CENTER",525502
50,"MONTELLO CARE CENTER",525657
50,"HAMMOND HEALTH SERVICES",525499
50,"PINES POST ACUTE AND MEMORY CARE",525497
50,"DIVINE REHABILITATION AND NURSING AT ST CROIX",525532
50,"PINE HAVEN CHRISTIAN HOME",525676
50,"UNITED PIONEER HOME",525680
50,"PARK PLACE HEALTH AND WELLNESS CENTER",155853
50,"GREENE POINT HEALTH AND REHABILITATION",115488
50,"SHELBY SKILLED NURSING AND REHABILITATION",365297
50,"VANCREST OF ST MARY'S",365232
50,"TOLEDO RETIREMENT AND REHABILITATION CENTER",195506
50,"MORNING SUN CARE CENTER",165331
50,"AYDEN HEALTHCARE OF WAUSEON",365330
50,"SHADY LAWN NURSING AND REHABILITATION CENTER",185252
50,"ABCM REHAB CENTERS OF INDEPENDENCE EAST CAMPUS",165337
50,"VALLEY POINTE NURSING & REHABILITATION CENTER",555082
50,"URBANA HEALTH & REHABILITATION CENTER",365365
50,"ST CATHERINES LIVING CENTER",355033
50,"JAMESTOWN PLACE HEALTH AND REHAB",365368
50,"HOPKINS CENTER",185167
50,"ARBORS AT SPRINGFIELD",365527
50,"BAY AT SURING HEALTH AND REHAB CENTER (THE)",525363
50,"GOOD SAMARITAN SOCIETY-SCANDIA VILLAGE",525494
50,"PLYMOUTH HEALTH SERVICES",525685
50,"MITCHELL CARE CENTER",285287
50,"NORTHERN LIGHTS HCC",525567
50,"LITTLE CHUTE HEALTH SERVICES",525579
50,"SHADY LANE NURSING CARE CENTER",525575
50,"ASPIRUS PLEASANT VIEW",525627
50,"MASONIC CENTER FOR HEALTH & REHAB INC",525572
50,"HOMESTEAD HEALTH SERVICES",525546
50,"MARINUKA MANOR",525628
50,"COMMUNITY PRIDE CARE CENTER",285208
50,"BAY AT NU ROC HEALTH AND REHABILITATION CTR (THE)",525623
50,"WICHITA PRESBYTERIAN MANOR",175301
50,"EAST TROY MANOR",525561
50,"WATER'S EDGE",525632
50,"CORNELL HEALTH SERVICES",525637
50,"BURNETT MEDICAL CENTER",525558
50,"ASPIRUS CARE & REHAB-MEDFORD",525641
50,"SHELL LAKE HEALTH CARE CENTER",525553
50,"FAIRHAVEN CORPORATION",525587
50,"EL DORADO CARE AND REHAB",175324
50,"ELLSWORTH HEALTH SERVICES",525483
50,"ST DOMINIC VILLA",525660
50,"DOVE HEALTHCARE - BLOOMER",525479
50,"BLOOMFIELD HEALTHCARE AND REHAB CENTER",525474
50,"EDEN REHAB SUITES AND GREEN HOUSE HOMES",525704
50,"ST CROIX HEALTH CENTER",525468
50,"DOVE HEALTHCARE - OSSEO",525709
50,"CARE AND REHAB - CUMBERLAND",525712
50,"PARK VIEW HOME",525458
50,"BARRON CARE AND REHABILITATION",525648
50,"SOLDIERS GROVE HEALTH SERVICES",525622
50,"COLONIAL POPLIN NURSING HOME",305091
50,"MANOR OF THE PLAINS",175306
50,"MORNINGSIDE HEALTH SERVICES",525607
50,"MEADOW VIEW HEALTH SERVICES",525605
50,"VILLA LORETTO NURSING HOME",525621
50,"ARIA AT MITCHELL MANOR",525600
50,"ST JOSEPH RESIDENCE",525599
50,"LEGACY HEALTH AND REHABILITATION",115496
50,"MANOR COURT OF PEORIA",146108
50,"LIFECARE ROSEAU MANOR",245470
50,"EDGEWOOD MANOR OF WELLSTON",365939
50,"AVALON BY OTTERBEIN AT PERRYSBURG",366354
50,"MARQUIS WILSONVILLE POST ACUTE REHAB",385266
50,"WAYNE COUNTY CARE CENTER",366341
50,"VICTORIAN VILLAGE HLTH & WELL",146178
50,"CRIDERSVILLE NURSING HOME",366171
50,"HIGHLAND OAKS",14A383
50,"SEASONS NURSING AND REHAB",366183
50,"LAKE BALBOA CARE CENTER",056180
50,"ALDEN COURTS OF SHOREWOOD",146183
50,"CRESTWOOD RIDGE SKILLED NURSING AND REHAB",365934
50,"AUTUMN COURT",366217
50,"HOLY CROSS VILLAGE AT NOTRE DAME INC",155745
50,"MONARCH MEADOWS NURSING AND REHABILITATION",365906
50,"BEREA CENTER",365893
50,"ARLINGTON GOOD SAMARITAN CENTE",365887
50,"SEQUOIAS SAN FRANCISCO CONVALESCENT HOSPITAL",056071
50,"MATADOR HEALTH AND REHABILITATION CENTER",676389
50,"PINE RIDGE SKILLED NURSING AND REHAB",365878
50,"PIERZ VILLA INC",245286
50,"THE GREEN PRAIRIE REHABILITATION CENTER",245345
50,"ROYAL MIDDLETOWN NURSING CENTER",415040
50,"ST CLARE HOME",415111
50,"WEST GARDENA POST ACUTE",555410
50,"NEW RICHLAND CARE CENTER",245316
50,"DWYER HOME",225739
50,"AMAYA SPRINGS HEALTH CARE CENTER",056062
50,"ATTERDAG CARE CENTER",056353
50,"RECUPERATIVE SERVICES UNIT-HEBREW REHAB CENTER",225759
50,"COVENANT VILLAGE CARE CENTER",555749
50,"APPLETON AREA HEALTH",245231
50,"CLARKSON HEALTH CARE",435037
50,"SPECTRUM HEALTH - REED CITY CA",235205
50,"AVANTARA LAKE NORDEN",435059
50,"BETHESDA HOME",435071
50,"CONCORD CARE AND REHABILITATION CENTER",365885
50,"HUDSON ELMS NURSING CENTER",365874
50,"HILLTOP CARE CENTER",245358
50,"ENNISCOURT NURSING CARE",366266
50,"CRAWFORD MANOR HEALTHCARE CENTER",366110
50,"INTERLUDE RESTORATIVE SUITES UNITY",245623
50,"SHAKER GARDENS NURSING AND REHABILITATION CENTER",366021
50,"RURAL HEALTH CARE CENTER",155807
50,"ORCHARDS OF EAST LIVERPOOL, THE",366309
50,"VANCREST HEALTH CARE CTR OF HO",366255
50,"WESTERN RESERVE MASONIC COMM",366240
50,"CAROLETON HEALTHCARE CENTER",155387
50,"TRINITY SKILLED CARE CENTER",365724
50,"TERRACES AT THE CLARE",146141
50,"ASTORIA HEALTH & REHAB CENTER",366291
50,"SUNNYSLOPE NURSING HOME",366249
50,"MILCREST NURSING CENTER",365605
50,"WORTHINGTON CHRISTIAN VILLAGE",365671
50,"ALLIED SERVICES CENTER CITY SKILLED NURSING",395581
50,"WILLOWDALE VILLAGE",155363
50,"WILLOW BROOK CHRISTIAN HOME",365988
50,"INDEPENDENCE HOUSE",365860
50,"HILTY MEMORIAL HOME INC",366032
50,"CONCORD CARE CENTER OF CORTLAND",365949
50,"RIVERSIDE LANDING NURSING AND REHABILITATION",366130
50,INTERLUDE,245624
50,"GARDENS OF PAULDING THE",366044
50,"COUNTRY CLUB CENTER V, INC",366026
50,"MAIN STREET TERRACE CARE CENTER",366016
50,"BAYVIEW MANOR",505439
50,"AUTUMN YEARS NURSING CENTER",366091
50,"FREELANDVILLE COMMUNITY HOME",155688
50,"HARDING POINTE",366340
50,"GREENFIELD SKILLED NURSING AND REHABILITATION",366038
50,OTTERBEIN-CRIDERSVILLE,366050
50,"ALTERCARE CAMBRIDGE INC.",366128
50,"OAK VILLAGE",155714
50,"EMBASSY OF VALLEY VIEW",366075
50,"EVERGREEN WOODS",075362
50,"LAURELS OF NEW LONDON THE",365656
50,"ZUMBROTA CARE CENTER",245376
50,"OTTERBEIN AT MAINEVILLE",366393
50,"LAKE FOREST PLACE",145986
50,"SINGLETON HEALTH CARE CENTER",366355
50,"TWIN CITY GARDENS",245578
50,"OTTERBEIN MONCLOVA",366361
50,"OTTERBEIN SPRINGBORO",366368
50,"OTTERBEIN MIDDLETOWN",366376
50,"OTTERBEIN UNION TOWNSHIP",366439
50,"REGENCY REDMOND REHABILITATION AND NURSING CENTER",385230
50,"OTTERBEIN LOVELAND",366445
50,"ROCHELLE REHAB & HEALTH CARE CENTER",145975
50,"SENIOR VILLAGE HEALTHCARE",375577
50,"VIOLET SPRINGS HEALTH CAMPUS",366474
50,"SMITHS MILL HEALTH CAMPUS",366475
50,"TAYLOR SPRINGS HEALTH CAMPUS",366480
50,"NORWICH SPRINGS HEALTH CAMPUS",366492
50,"FOREST HILLS OF DC",095038
50,"VISTA DEL SOL CARE CENTER",555849
50,"TUFF MEMORIAL HOME",245548
50,"PAVILION FOR HEALTH CARE, THE",106096
50,"VALLEY VIEW MANOR HCC",245378
50,"TREUTLEN COUNTY HEALTH AND REHABILITATION",115358
50,"OCONEE HEALTH AND REHABILITATION",115357
50,"NEHALEM VALLEY CARE CENTER",385244
50,"SEASIDE HHC @ ATLANTIC SHORE",495324
50,"SANDSTONE HEALTH CARE CENTER",245454
50,"VINCENTIAN DE MARILLAC",395842
50,"MAPLE WINDS HEALTHCARE AND REHABILITATION, LLC",396088
50,"SPRING VALLEY CARE CENTER",245442
50,"GUARDIAN HEALTHCARE HIGHLAND VIEW",395877
50,"TWEETEN LUTHERAN HEALTH CARE CENTER",245429
50,"TRANSITIONAL SUB-ACUTE UNIT",395941
50,"JEFFERSON HILLS REHABILITATION AND WELLNESS CENTER",395948
50,"MISERICORDIA NURSING & REHABILITATION CENTER",395998
50,"MINNESOTA VALLEY HEALTH CENTER  INC",245416
50,"ALTHEA WOODLAND NURSING HOME",215228
50,"ALTERCARE THORNVILLE INC.",366369
50,"THE LIVING CENTER",375458
50,"PROVIDENCE TRANSITIONAL CARE CENTER",025018
50,"ASPIRE TRANSITIONAL CARE",035296
50,"STONEHENGE OF CEDAR CITY",465153
50,"STONEHENGE OF SPRINGVILLE",465130
50,"BLOOMFIELD ORCHARD VILLA",235562
50,"LAURELBROOK NURSING HOME",445535
50,"BLEDSOE COUNTY NURSING HOME",445536
50,"BARON HOUSE OF HUEYTOWN",015404
50,"HANCOCK MANOR NURSING HOME",445459
50,"ALTOONA  HEALTH & REHAB",015101
50,"OSAGE NURSING HOME, LLC",375474
50,"HIGHLANDS HEALTH AND REHAB",015012
50,"NEWPORT HEALTH CARE CENTER",475026
50,"HIGH VALLEY LODGE",055856
50,"MT HOPE NAZARENE RETIREMENT COMMUNITY",396119
50,"THE ESTATES AT TWIN RIVERS LLC",245298
50,"MAYO HEALTHCARE INC.",475053
50,"RUSSELLVILLE HEALTH CARE INC",015071
50,"GOOD SAMARITAN SOCIETY - HOT SPRINGS VILLAGE",045191
50,"TWILIGHT HAVEN",055658
50,"MISSION POINT HEALTH CAMPUS OF JACKSON",235538
50,"HENNESSEY NURSING & REHAB",375485
50,"QUINTON MANOR",375506
50,"WEST SUBURBAN MEDICAL CTR",145743
50,"LANGTON SHORES",245389
50,"ST MARY OF THE WOODS",366342
50,"SIMPSON PLACE",676453
50,"CROSSROADS CARE CENTER",245395
50,"SHADOWBROOK POST ACUTE",055612
50,"BRIARWOOD MANOR CARE CENTER",676445
50,"TWO PALMS NURSING CENTER, INC",055464
50,"OAKWOOD COMMUNITY LIVING CENTER",445335
50,"BAILEY PARK COMMUNITY LIVING CENTER",445339
50,"MEDICINE WHEEL VILLAGE",43A138
50,"LAURELS OF FULTON,THE",235513
51,"SOUTHFIELD VILLAGE",155684
51,"ALLIED SERVICES TRANSITIONAL REHAB UNIT",396135
51,"SCOTTISH RITE PARK INC",165593
51,"ST JOSEPH'S HOME AL & NC, INC",315318
51,"REGENT PARK NURSING AND REHABILITATION",065302
51,"ARCADIA VALLEY SKILLED NURSING AND REHABILITATION",365588
51,"GOOD SAMARITAN SOCIETY - MARY JANE BROWN",245568
51,"PINECREST RETIREMENT COMMUNITY",676124
51,"GOOD SAMARITAN SOCIETY - MOHALL",355094
51,"CLARKSON COMMUNITY CARE CENTER INC",285116
51,"KINGSLEY MANOR CARE CENTER",555086
51,"PLEASANT HILL POST ACUTE",055049
51,"GOOD SAMARITAN SOCIETY - ST JAMES",245593
51,"FAIRWAY VIEW NEIGHBORHOODS",245451
51,"SAINT TERESA REHABILITATION & NURSING CENTER",305071
51,"SAINT FRANCIS REHABILITATION AND NURSING CENTER",305070
51,"SIGNATURE HEALTHCARE AT JACKSON MANOR REHAB & WELL",185249
51,"MYMICHIGAN MEDICAL CENTER-SAULT",235381
51,"VILLAGE GREEN HEALTH CAMPUS",365505
51,"MIDWEST COVENANT HOME",285062
51,"AHVA CARE OF STICKNEY",146078
51,"SHENANDOAH VLY WESTMINSTER-CANTERBURY",495165
51,"ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE",395474
51,"NORWALK NURSING AND REHABILITATION CENTER",165179
51,"FAIR OAKS HEALTH CARE CENTER",145917
51,"CHRISTIAN CARE CENTER OF UNICOI COUNTY",445077
51,"EMERY COUNTY CARE AND REHABILITATION CENTER",465085
51,"SIDNEY CARE CENTER",366033
51,"APPLEWOOD POST ACUTE",055296
51,"HILL NURSING HOME, INC.",375234
51,"COMMUNITY CARE ON PALM",555711
51,"THE OAKS AT WOODFIELD",235660
51,"KATHERINE HEALTHCARE",055311
51,"LIVING MEADOWS AT LUTHER - MADELIA",245522
51,"MARIAN MANOR HEALTHCARE CENTER",355036
51,"SHERIDAN CARE CENTER",385275
51,"ASCENSION HERITAGE VILLAGE",146056
51,"EDGEWOOD PLACE AT THE VILLAGE AT BROOKWOOD",345091
51,"HOMESTEAD NURSING AND REHABILITATION OF ITASCA",675712
51,"BELPRE LANDING NURSING AND REHABILITATION",366443
51,"PROMEDICA SKILLED NSG & REHAB BAY CITY",235411
51,"GOOD SAMARITAN SOCIETY MILLER",435124
51,"MCCULLOUGH HALL NURSING CENTER INC",675176
51,"HIGH VIEW MANOR",205114
51,"HOLIDAY HEIGHTS HEALTHCARE",375580
51,"ADVENTIST HEALTH DELANO",056426
51,"SEVEN SISTERS LIVING CENTER",435072
51,"DOUGLAS COVE HEALTH AND REHABILITATION",235447
51,"HOLLADAY PARK PLAZA",385259
51,"AVANTARA PIERRE",435047
51,"CHESANING NURSING AND REHABILITATION CENTER",235641
51,"SIBLEY SPECIALTY CARE",165401
51,"PACIFIC GROVE HEALTHCARE CENTER",055356
51,"AVANTARA WATERTOWN",435068
52,"PARKWAY HEALTH CENTER",465129
52,"STONEHENGE OF OGDEN",465182
52,"CASA DORINDA",555023
52,GLENFLORA,345194
52,"LANCIA VILLA ROYALE",365531
52,"ASHLEY MANOR CARE CENTER",265738
52,"IGNITE MEDICAL RESORT NORMAN, LLC",375461
52,"HOLDEN MANOR CARE CENTER",265739
52,"VANCREST OF HICKSVILLE",365680
52,"COMMUNITY HEALTH CENTER",375290
52,"FULTON MANOR CARE CENTER",265760
52,"GLENHAVEN HEALTHCARE",555605
