Beds,Provider,"Federal Number"
132,"PARK HIGHLANDS NURSING & REHABILITATION CENTER",675460
132,"BIRMINGHAM NURSING AND REHABILITATION CENTER EAST",015134
132,"SUNSET HOME",145800
132,"THE WATERS OF WINCHESTER, LLC",445145
132,"WOODLAND SPRINGS NURSING CENTER",675360
132,"GLADEVIEW HEALTH CARE CENTER",075313
132,"JAN FRANCES CARE CENTER",375243
132,"THE HEIGHTS OF GONZALES",676138
132,"LIFE CARE CENTER OF CENTERVILLE",445252
132,"LIFE CARE CENTER OF SCOTTSDALE",035143
132,"PINES AT BRISTOL FOR NURSING & REHABILITATION, THE",075221
132,"WESTWOOD MANOR NURSING HOME, INC",195525
132,"JEWISH HOME OF CENTRAL NEW YORK",335190
132,"THE LODGE AT BROOKLINE",375574
132,"SOMERSET SENIOR LIVING AT PREMIER",045357
132,"TREYBURN REHABILITATION CENTER",345458
132,"WATERVIEW VILLA REHABILITATION AND HEALTH CARE CEN",415042
132,"DIVERSICARE OF RIVERCHASE",015145
132,"THE PLACE AT PEPPER HILL",425308
132,"NHC HEALTHCARE - GREENVILLE",425322
132,"LEGEND OAKS HEALTHCARE AND REHABILITATION - FORT",676426
132,"CARE ONE AT WILMINGTON",225504
132,"FOCUSED CARE AT SUMMER PLACE",676210
132,"FRANKLIN HEIGHTS NURSING & REHABILITATION",675479
132,"UNIVERSAL HEALTH CARE/NORTH RALEIGH",345529
132,"MEMORIAL WOODLAND VILLAGE NURSING CENTER",255163
132,"MEDILODGE OF ALPENA",235280
132,"MOUNT PLEASANT MANOR",425110
132,"FRANKLIN GROVE LIVING AND REHAB",145200
132,"HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER",425008
132,"PRESTONWOOD REHABILITATION & NURSING CENTER INC",676156
132,"THE PLAZA AT LUBBOCK",676105
132,"PORTSIDE HEALTH & REHAB CENTER",495201
132,"TWIN RIVERS NURSING AND REHABILITATION CENTER",185087
132,"BLUEBERRY HILL REHABILITATION AND HEALTHCARE CTR",225133
133,"GARDEN PLACE HEALTHCARE",225267
133,"VIAN NURSING & REHAB, LLC",375433
133,"MILLER'S MERRY MANOR",155582
133,"RIDGEVIEW REHABILITATION AND SKILLED NURSING",676197
133,"INDEPENDENCE CARE CENTER OF PERRY COUNTY",265829
133,"MAYWOOD SKILLED NURSING & WELLNESS CENTRE",555130
133,"BRIGHTMOOR NURSING CENTER, LLC",115556
133,"HACIENDA POST ACUTE, INC",055410
133,"GROVE NURSING CENTER",375366
133,"DRUMRIGHT NURSING HOME",375466
133,"THE PAVILION AT OCEAN POINT",055322
133,"PENNKNOLL VILLAGE",395422
133,"ANTLERS MANOR",375313
133,"AVANTE AT OCALA, INC",106084
133,"LIFE CARE CENTER OF GRAY",445479
133,"SACRED HEART VILLAGE",155512
133,"GUARDIAN HEALTHCARE ALTOONA",395241
133,"GOOD NEIGHBOR HOME",165503
133,"WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER",395262
133,"BEECH GROVE MEADOWS",155072
133,"MCRAE MANOR NURSING HOME",115494
133,"MISSION SKILLED NURSING & SUBACUTE CENTER",055645
133,"ALLIED SERVICES MEADE STREET SKILLED NURSING",395324
133,"MANATAWNY CENTER FOR REHABILITATION AND NURSING",395319
133,"LASALLE NURSING HOME",195466
133,"AVANTE AT ORMOND BEACH, INC",105310
133,"WINDSOR TERRACE HEALTH CARE",555738
133,"WOODLANDS PLACE REHABILITATION SUITES",676394
133,"BURCHAM HILLS RETIREMENT CTR",235236
133,"BRIA OF CAHOKIA",145613
133,"HEBERT NURSING HOME",415049
133,"HOLLY HEIGHTS CARE CENTER",065124
133,"JUNCTION CREEK HEALTH AND REHABILITATION CENTER",065243
133,"GREER POST-ACUTE",425138
133,"GERMAN CENTER FOR EXTENDED CARE",225540
133,"GOOD SAMARITAN SOCIETY SIOUX FALLS VILLAGE",435045
133,"THE CITADEL AT MYERS PARK, LLC",345008
133,"PACIFIC PALMS HEALTHCARE",056164
133,"SAMARITAS SENIOR LIVING CADILLAC",235094
133,"WARREN NURSING & REHAB",365539
133,"ORCHARD PARK HEALTH CARE CENTER",065259
133,"EMBASSY OF LOYALSOCK",395379
133,"LAURELWOOD HEALTHCARE CENTER",215111
133,"LIFE CARE CENTER OF LEOMINSTER",225038
133,"OAKPOINTE SENIOR CARE AND REHAB CENTER",235207
133,"ASHTABULA COUNTY NURSING HOME",365741
133,"THE DAWN HILL HOME FOR REHAB & HEALTHCARE",415050
133,"MEADOW BROOK MEDICAL CARE FACILITY",235025
134,"HERITAGE GREEN REHAB & SKILLED NURSING",335721
134,"FOCUSED CARE AT HUMBLE",675127
134,"ADVANTAGE LIVING CENTER - WARREN",235509
134,"MAEFAIR HEALTH CARE CENTER",075404
134,"APERION CARE OAK LAWN",145197
134,"LUTHERAN HOME",365020
134,"DIVERSICARE OF CLAIBORNE",445156
134,"GROVE OF NORTHBROOK,THE",145809
134,"PUEBLO CENTER",065232
134,"MANOR COURT OF CLINTON",146076
134,"THE RIO AT MAINLAND CENTER",676360
134,"BRICKYARD HEALTHCARE - WILLOW SPRINGS CARE CENTER",155834
134,"SHADY GROVE NURSING AND REHABILITATION CENTER",215164
134,"PINE MEADOWS HEALTH CARE",445232
134,"REGENT CARE AT MEDICAL CENTER",675890
134,"BLUMENTHAL NURSING & REHABILITATION CENTER",345006
134,"LAKEPOINTE SENIOR CARE AND REHAB CENTER, L L C",235547
134,"SODDY-DAISY HEALTH CARE CENTER",445408
134,"SANDPIPER HEALTHCARE & REHABILITATION CENTER",175344
134,"COLONIAL SPRINGS HEALTHCARE CENTER",265245
134,"ACADIA ST. LANDRY GUEST HOUSE",195564
134,"AUTUMN LAKE HEALTHCARE AT SPA CREEK",215258
134,"FOCUSED CARE AT STONEBRIAR",675733
134,"CAMPBELL HALL REHABILITATION CENTER INC",335657
134,"OASIS PAVILION NURSING & REHABILITATION CENTER",035276
134,"HILLCREST RALEIGH AT CRABTREE VALLEY",345555
134,"QUINCY RETIREMENT COMMUNITY",395378
134,"INSPIRATION HILLS REHABILITATION CENTER",675138
134,"UPTOWN REHABILITATION CENTER",325042
134,"THE PHOENIX POST-ACUTE",675743
134,"GLENBRIDGE HEALTH AND REHABILTATION CENTER",345163
134,"GREAT LAKES HEALTHCARE CENTER",155218
134,"ALBUQUERQUE HEIGHTS HEALTHCARE AND REHABILITATION",325069
134,"MURPHY REHABILITATION & NURSING",345190
134,"MEADOWLARK HILLS",175174
134,"GREENWOOD CENTER FOR REHABILITATION AND NURSING",395373
134,"CORINTH REHABILITATION SUITES ON THE PARKWAY",676319
134,"OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU",455725
134,"LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND",676413
134,"ASHTON HEALTH AND REHABILITATION",345548
134,"ACCORDIUS HEALTH AT HENDERSONVILLE LLC",345285
134,"SHARPVIEW RESIDENCE AND REHABILITATION CENTER",455333
134,"NESBIT LIVING & RECOVERY CENTER",675641
134,"CENTER FOR EXTENDED CARE AT AMHERST",225420
134,"GILROY HEALTHCARE AND REHABILITATION CENTER",055797
134,"STONEGATE NURSING AND REHABILITATION",675759
134,"THUNDERBOLT TRANSITIONAL CARE & REHAB CENTER",115624
134,"SPANISH TRAILS REHABILITATION SUITES",325131
135,"LIFE CARE CENTER OF COPPER BASIN",445310
135,"SOLIDAGO HEALTH AND REHABILITATION",675214
135,"OLYMPIA TRANSITIONAL CARE AND REHABILITATION",505243
135,"OZARK NURSING HOME INC",045386
135,"NORWEGIAN CHRISTIAN HOME AND HEALTH CENTER",335523
135,"NHC HEALTHCARE FT OGLETHORPE",115492
135,"BARBOURVILLE HEALTH AND REHABILITATION CENTER",185164
135,"BRIARCREST NURSING CENTER",056220
135,"PEORIA POST ACUTE AND REHABILITATION",035144
135,"BRANDON WOODS OF NEW BEDFORD",225264
135,"FALLING WATER HEALTHCARE CENTER",366111
135,"REGENCY AT WHITMORE LAKE",235545
135,"DESOTO RETIREMENT & REHAB CTR, L L C",195556
135,"ROSS CENTER FOR NURSING AND REHABILITATION",335159
135,"AMBERWOOD CARE CENTRE",145908
135,"VANTAGE AT  WILBRAHAM LLC",225295
135,"BLUE POINT HEALTHCARE CENTER",215340
135,"WAUCONDA CARE",145887
135,"CHESTNUT HILL OF EAST LONGMEADOW",225303
135,"PREFERRED CARE AT WALL",315397
135,"WILLOWCREST HEALTH SERVICES",525413
135,"MISSION CARMICHAEL HEALTHCARE CENTER",056304
135,"PLANTATION MANOR NURSING AND REHAB CENTER, LLC",195257
135,"OLYMPIA CONVALESCENT HOSPITAL",056321
135,"BRIGHTON SENIOR LIVING OF TOMBALL",676244
135,"RIDGECREST HEALTH AND REHABILITATION",045327
135,"CITADEL OF GLENVIEW,THE",145741
135,"JUNIPER VILLAGE - THE SPEARLY CENTER",065327
135,"OTTAWA PAVILION",145426
135,"WILLOW PARK CONVALESCENT HOME",365828
135,"INDIAN CREEK HEALTHCARE CENTER",155312
135,"CORVALLIS MANOR",385072
135,"WEBSTER MANOR REHABILITATION & HEALTH CARE CENTER",225283
135,"ALICE HYDE MEDICAL CENTER",335127
135,"FIR LANE HEALTH AND REHAB CTR",505230
135,"SPRINGSIDE REHABILITATION AND SKILLED CARE CENTER",225386
135,"GRAFTON COUNTY NURSING HOME",305053
135,"MANOKIN CENTER FOR REHABILITATION AND HEALTHCARE",215179
135,"PLEASANT BAY OF BREWSTER REHAB CENTER",225667
135,"MEMORIAL MEDICAL NURSING CENTER",455597
135,"BEAR MOUNTAIN AT ANDOVER",225558
135,"THE RENAISSANCE AT KESSLER PARK",455996
135,"ALLIANCE HEALTH AT ROSEWOOD",225651
135,"KOESTER PAVILION",365735
135,"NORTHERN MONTANA CARE CENTER",275112
135,"BETH ISRAEL AT SHALOM PARK",065303
135,"REGALCARE  AT HARWICH",225525
135,"CARE ONE AT CONCORD",225663
135,"THE GREEN HOUSE COTTAGES OF WENTWORTH PLACE",045187
135,"MILFORD CENTER",225562
135,"PRAIRIE OASIS",145927
135,"LINDEN COURT",285083
135,"NEWALDAYA LIFESCAPES",165465
135,"REVOLUTION AT SOMERSET POINT LLC",225747
135,"MEADOWS OF CENTRAL MASSACHUSETTS (THE)",225668
135,"NEW MEXICO STATE VETERANS HOME",325092
135,"HEARTLAND HEALTH AND REHABILITATION CARE CENTER-HA",425289
135,"TRANSITIONS HEALTHCARE GETTYSBURG",395798
135,"WADDELL NURSING AND REHAB CENTER",495126
135,"KAHL HOME FOR THE AGED & INFIRMED",165146
135,"ST JOE MANOR",265701
135,"EMBASSY OF LOGAN",365435
135,"LECOM AT PRESQUE ISLE, INC",395404
135,"AUTUMN LAKE HEALTHCARE AT PARKVILLE",215129
135,"AUTUMN LAKE HEALTHCARE AT LONG GREEN",215031
135,"CAMDEN HEALTH AND REHABILITATION",345547
135,"HIGHLINE REHABILITATION AND CARE COMMUNITY",065256
135,"LIFE CARE CENTER OF ELKHORN",285134
135,"BIG BEND WOODS HEALTHCARE CENTER",265130
136,"GLENDALE POST ACUTE CENTER",055523
136,"OAK HILL CENTER FOR REHABILITATION AND NURSING",395347
136,"ORCHARD VILLA",366068
136,"PLEASANT VIEW SHIAWASSEE COUNTY MED CARE FAC",235067
136,"THE LAURELS OF MILFORD",365443
136,"MARQUIS SPRINGFIELD",385077
136,"OMNI CONTINUING CARE",235500
136,"NHC HEALTHCARE, MOULTON",015128
136,"PROMEDICA SKILLED NURSING & REHAB MARION",366304
136,"MIFFLIN CENTER",395138
136,"BIRCHAVEN RETIREMENT VILLAGE",365973
136,"APERION CARE WEST RIDGE",145832
136,"OLD JEFFERSON COMMUNITY CARE CENTER",195571
136,"SHORE HEALTH & REHAB CENTER",495334
136,"OAKS CARE CENTER (THE)",195529
136,"GRACE SKILLED AND NURSING THERAPY NORMAN",375122
136,"AUTUMN LAKE HEALTHCARE AT CATONSVILLE",215097
136,"ARCADIA HEALTHCARE - TALBOT",505202
136,"BRICKYARD HEALTHCARE – BROOKVIEW CARE CENTER",155076
136,"LIFE CARE CENTER OF KENNEWICK",505080
136,"WINDSOR ELK GROVE CARE AND REHABILITATION CENTER",055308
136,"SOUTHERN OCEAN CENTER",315332
136,"THE TERRACE AT DENISON",455806
136,"EDISON CHRISTIAN HEALTH CENTER",235339
136,"JEWISH HOME AND CARE CENTER",525172
136,"THE SUITES RIO VISTA",325127
136,"THE SPRINGS JONESBORO",045134
136,"BLUEBONNET REHAB AT ENNIS",675150
136,"LENAWEE MEDICAL CARE FACILITY",235224
136,"WEST OAKS NURSING & REHAB CENTER",675454
136,"COUNTRY VILLAGE CARE",675696
136,"HENRY COUNTY HEALTHCARE CTR",445224
136,"HOMESTEAD POST ACUTE",185144
136,"STONEMERE REHABILITATION CENTER",676352
136,"TOULON REHAB & HEALTH CARE CENTER",145442
136,"MILFORD CENTER",085010
136,"REGENCY AT LIVONIA",235479
136,"RETAMA MANOR NURSING CENTER/ALICE",675309
136,"THE REHABILITATION & WELLNESS CENTRE OF DALLAS LLC",676215
136,"GARDENS AT MONROE HEALTHCARE AND REHABILITATION, T",315336
136,"WEAKLEY COUNTY NURSING HOME",445437
136,"CAROLINA REHAB CENTER OF CUMBERLAND",345505
136,"THE PINES AT CATSKILL CENTER FOR NURSING & REHAB",335256
136,"FORT WORTH TRANSITIONAL CARE CENTER",676255
136,"LAKIN HOSPITAL",51E124
136,"TUCKER WELLNESS AND REHABILITATION CENTER",115596
137,"AMBASSADOR HEALTHCARE",155490
137,"HILLCREST MANOR NURSING CENTER",375402
137,"RIDGECREST VILLAGE",165049
137,"MILLER'S MERRY MANOR",155049
137,"ST FRANCIS REHABILITATION & NURSING CENTER",225438
137,"GREENWOOD HOUSE HOME FOR THE JEWISH AGED",315215
137,"SHAWNEE MANOR",365361
137,"PARK WEST CARE CENTER",505270
137,"KINGSBROOK LIFECARE CENTER",185449
137,"WEST COUNTY CARE CENTER",265352
137,"TWIN LAKES REHABILITATION AND HEALTHCARE CENTER",395500
137,"MEADOW LAKES",155751
137,"MCNAUGHTEN POINTE NURSING AND REHAB",365195
137,"COLUMBUS OAKS HEALTHCARE COMMUNITY",675996
137,"TUSCANY VILLAGE NURSING CENTER",375536
137,"GREENWOOD VILLAGE SOUTH",155026
137,"ROSELANE HEALTH AND REHABILITATION CENTER",115660
137,"LADY OF THE OAKS RETIREMENT MANOR",195633
137,"MARTIN LUTHER CARE CENTER",245272
137,"HOLIDAY NURSING & REHABILITATION",455550
137,"FUTURE CARE COLD SPRING",215253
137,"SEASIDE REHAB & HEALTH CARE",205074
137,"CANTERBURY HEALTH CARE FACILITY",015382
137,"AVON HEALTH & REHABILITATION CENTER",155236
137,"SUNRISE MANOR NURSING HOME",185057
137,"BROOKWOOD SKILLED NURSING AND THERAPY",375106
137,"MERIDIAN NURSING AND REHABILITATION AT BRICK",315342
137,"HANOVER NURSING CENTER",155208
137,"CARRINGTON PLACE AT WYTHEVILLE - BIRDMONT CENTER",495349
137,"KINGSTON CARE CENTER OF FORT WAYNE",155479
137,"WEIRTON GERIATRIC CENTER",515037
138,"JEWISH HOME OF GREATER HARRISB",395372
138,"PRUITTHEALTH-CAROLINA POINT",345551
138,"SPRING CITY CARE AND REHABILITATION CENTER",445209
138,"REGENT CARE CENTER OF EL PASO",675831
138,"CASA COLOMA HEALTH CARE CENTER",056495
138,"AHVA CARE OF WINFIELD",146168
138,"REHAB AT RIVER'S EDGE",315140
138,"WOODSIDE VILLAGE",355112
138,"CASA OF HOBART",155469
138,"MAGNOLIA MANOR",455538
138,"HORIZON HEALTH AND REHABILITATION CENTER",295017
138,"JOHN SCOTT HOUSE NURSING & REHABILITATION CENTER",225054
138,"FIRST COMMUNITY VILLAGE HEALTHCARE CTR",365047
138,"OUR LADY OF WISDOM HEALTH CARE CENTER",195509
138,"SMITHFIELD MANOR NURSING AND REHAB",345175
138,"AUTUMN LAKE HEALTHCARE AT OAKVIEW",215338
138,"QUAKERTOWN CENTER",395405
138,"CERENITY CARE CENTER - WHITE BEAR LAKE",245300
138,"A.G. RHODES HOME, INC, THE",115275
138,"LINDAN PARK CARE CENTER LP",675870
138,"THE CROSSING AT RIVERSIDE HEALTH AND REHABILITATIO",045209
138,"OAKVIEW MANOR HEALTH CARE CENTER",015216
138,"TOWN HALL ESTATES",676033
138,"WEST ANAHEIM EXTENDED CARE",555388
138,"WATERS OF CLIFTY FALLS, THE",155209
138,"WINDSONG CARE CENTER",675557
138,"INGLEMOOR REHABILITATION AND CARE CENTER OF LIVING",315322
138,"RULEME CENTER",105855
138,"TERRACE HEALTH & REHABILITATION CENTER",106046
138,"CARE ONE AT WALL",315485
138,"REGENCY AT GRAND BLANC",235666
138,"THALIA GARDENS REHABILITATION AND NURSING",495241
138,"ALLIANCE HEALTH AT WEST ACRES",225259
138,"COMPLETE CARE AT SEVERNA PARK LLC",215143
138,"PROVIDENCE CARE CENTER",365976
138,"THE COMMONS",375488
138,"MUNCY PLACE",395571
138,"WYOMING COUNTY COMMUNITY HOSPITAL S N F",335034
138,"LAS ALTURAS NURSING & TRANSITIONAL CARE",676465
138,"SIENNA NURSING AND REHABILITATION",675928
138,"LAGRANGE HEALTH AND REHAB",115354
138,"MISSION TERRACE CONVALESCENT HOSPITAL",055991
138,"AVANTE AT LAKE WORTH, INC.",105372
138,"PROMEDICA SKILLED NURSING AND REHAB- WILMINGTON",085028
138,"PHOENIX CENTER FOR REHABILITATION AND NURSING,THE",395284
138,"MILTON REHABILITATION AND NURSING CENTER",395570
138,"DIVERSICARE OF MONTGOMERY",015040
138,"PINECREST MANOR",395279
138,"SKLD ZEELAND",235347
138,"MONTROSE SPRINGS SKILLED NURSING & WELLNESS CENTER",056322
138,"PARKVIEW REHABILITATION CENTER AT WINTER PARK",105307
138,"PARK MANOR OF MCKINNEY",675175
138,"NHC HEALTHCARE - SUMTER",425109
138,"TLC EAST NURSING AND REHABILITATION",675946
138,"WAVE CREST HEALTH AND REHABILITATION CENTER",105207
138,"O'NEILL HEALTHCARE BAY VILLAGE",365264
138,"PRINCETON MEDICAL LODGE",676485
138,"COUNTRY VILLA SHERATON",056367
139,"NAOMI HEIGHTS NURSING & REHABILITATION CENTER",195420
139,"ADVANCED SUBACUTE REHABILITATION CENTER AT SEWELL",315516
139,"BAYSHORE RESIDENCE & REHAB CTR",245227
139,"THE SPRINGS OF BARROW",045432
139,"ASBURY PARK NURSING & REHABILITATION CENTER",555673
139,"UNIVERSITY PARK SKILLED NURSING AND THERAPY MEMORY",375185
139,"CHEYENNE MEDICAL LODGE",676466
139,"NIGHTINGALE NURSING AND REHAB CENTER",395042
139,"BRIDGEVIEW CENTER",105402
139,"EASTLAND SUBACUTE AND REHABILITATION CENTER",056477
139,"OVERLOOK MASONIC HEALTH CENTER",225643
139,"FOREST HAVEN NURSING & REHAB CTR, LLC",195463
139,"CHARLESTON REHAB & HEALTH CC",145636
139,"GARDENS OF BELDEN VILLAGE",365324
139,"PLEASANTON NURSING AND REHABILITATION CENTER",056392
139,"PEACE CARE ST JOSEPH'S",315452
139,"RETAMA MANOR NURSING CENTER/SAN ANTONIO WEST",675002
139,"CREEKSIDE CENTER FOR REHABILITATION AND HEALING",445516
139,"ASHTON CREEK HEALTH AND REHABILITATION CENTER",155798
139,"HARRISON SENIOR LIVING OF GEORGETOWN, LLC",085029
139,"PARK ROSE CARE CENTER",505239
139,"RIVER CROSSING OF ELGIN",145821
139,"VALLEY VIEW CARE CENTER",235377
139,"CREEKSIDE TRANSITIONAL CARE AND REHABILITATION",135125
139,"FOUNTAIN MANOR HEALTH & REHABILITATION CENTER",105172
139,"ORCHARD HILL REHABILITATION AND HEALTHCARE CENTER",215069
139,"NEWPORT MEADOWS HEALTH AND REHABILITATION CENTER",395403
139,"ASBURY HEALTH CENTER",395391
139,"ADVANCED HEALTH & REHAB CENTER OF GARLAND",455731
139,"MT MACRINA MANOR",395629
139,"SIERRA VALLEY REHAB CENTER",055568
139,"GARDENS AT SCRANTON, THE",395273
140,"NORTHCHASE NURSING AND REHABILITATION CENTER",345119
140,"ROCKY RIVER GARDENS REHAB AND NURSING CTR",365392
140,"ROGERS HEALTH AND REHABILITATION CENTER",045070
140,"GREENERY CENTER FOR REHAB AND NURSING",395695
140,"PINE RIDGE HEALTH AND REHABILITATION CENTER",345144
140,"MANORCARE HEALTH SERVICES (SUNNYVALE)",555444
140,"CHEROKEE TRAILS NURSING HOME",675835
140,"MARQUARDT MEMORIAL MANOR",525543
140,"LAMPSTAND NURSING AND REHABILITATION",676019
140,"ST ANTHONY HEALTH & REHABILITATION",245267
140,"LIFEQUEST NURSING CENTER",395735
140,"ROYAL PALMS POST ACUTE",055899
140,"COVINGTON COURT HEALTH AND REHABILITATION CENTER",045363
140,"PROMEDICA SKILLED NURSING & REHAB CENTERVILLE",366100
140,"VILLASPRING OF ERLANGER",185447
140,"BROOKLYN-QUEENS NURSING HOME",335637
140,"SENATOR BEN ATCHLEY STATE VETERANS' HOME",445484
140,"HERITAGE MANOR WEST",195447
140,"FRONTIER REHAB & EXTENDED CARE",505276
140,"BELLE MAISON NURSING & REHABILITATION L L C",195523
140,"HIGHLANDSPRING OF FT THOMAS",185383
140,"COMMUNITY EXTENDED CARE HOSPITAL OF MONTCLAIR",056444
140,"WESTGATE GARDENS CARE CENTER",555208
140,"CEDARS HEALTH CENTER",255309
140,"VAN BUREN HEALTHCARE AND REHABILITATION CENTER",045268
140,"WILLOW BROOK REHABILITATION AND HEALTHCARE CENTER",395680
140,"WHITE OAK MANOR - ROCK HILL",425088
140,"RIVERBEND POST ACUTE REHABILITATION",175298
140,"SIGNATURE HEALTHCARE OF MUNCIE",155242
140,"WASHINGTON NURSING CENTER",155145
140,"ASHTON COURT CARE AND REHABILITATION CENTRE",265437
140,"MCCOMB NURSING AND REHABILITATION CENTER LLC",255101
140,"HERITAGE AT LONGVIEW HEALTHCARE CENTER",455569
140,"THE COLUMNS COMMUNITY CARE CENTER",195478
140,"LANDMARK NURSING & REHABILITION CENTER OF WEST MON",195438
140,"TREVISO TRANSITIONAL CARE",676368
140,"BROOKESTONE MEADOWS REHABILITATION AND CARE CENTER",285276
140,"HILLSPRING HEALTH CARE & REHAB",366185
140,"HEWITT NURSING AND REHABILITATION",676213
140,"WILLOW BRANCH HEALTH AND REHABILITATION",445216
140,"KERN RIVER TRANSITIONAL CARE",555912
140,"AVALON VALLEY REHABILITATION",465146
140,"LAS COLINAS OF WESTOVER",676328
140,"FAYETTEVILLE HEALTH AND REHABILITATION CENTER",045220
140,"SHAWNEESPRING HEALTH CARE CENTER",366320
140,"PROMEDICA SKILLED NRSG AND REHAB (PETERSTOWNSHIP)",395783
140,"DIVERSICARE OF SOUTHAVEN",255109
140,"THE WINDSOR PLACE",255257
140,"WESTPARK REHABILITATION AND LIVING",676029
140,"FRESH RIVER HEALTHCARE",075359
140,"WESTBROOK PLACE REHABILITATION AND NURSING CENTER.",365451
140,"MAJESTIC CARE OF SOUTHPORT",155247
140,"DIVERSICARE OF RIPLEY",255102
140,"BAPTIST HEALTH & REHAB",355058
140,"MARQUETTE COUNTY MEDICAL CARE FACILITY",235321
140,"SIGNATURE HEALTHCARE OF MEMPHIS",445241
140,"BRITTANY MANOR",235245
140,"WOBURN REHABILITATION AND NURSING CENTER",225394
140,"THE BLOSSOMS AT NORTH LITTLE ROCK  REHAB & NURSING",045385
140,"HARTFORD NURSING & REHABILITATION CENTER",235177
140,"KENSINGTON HEALTHCARE  CENTER",215043
140,"PEAK HEALTHCARE AT CATON MANOR",215085
140,"SUN WEST CHOICE HEALTHCARE & REHAB",035110
140,"BURIEN NURSING AND REHABILITATION CENTER",505252
140,"MAJESTIC CARE OF AVON",155338
140,"PARK MANOR BEE CAVE",676373
140,"RIVER TRACE NURSING AND REHABILITATION CENTER",345215
140,"SANDIA RIDGE CENTER",325032
140,"OVERLAND PARK CENTER FOR REHABILITATION AND HEALTH",175180
140,"THE BLOSSOMS AT WEST DIXON REHAB & NURSING CENTER",045446
140,"MERIDIAN NURSING & REHAB AT SHREWSBURY",315136
140,"AUTUMN LAKE HEALTHCARE AT PIKESVILLE",215082
140,"CARILLON INC",675997
140,"THE MAPLES AT HAR-BER MEADOWS",045407
140,"W D BILL MANNING TENNESSEE STATE VETERANS HOME",445366
140,"LEROY VILLAGE GREEN RESIDENTIAL HEALTH C F, INC",335635
140,"HAGERSTOWN HEALTHCARE CENTER",215336
140,"COLONIAL MANOR NURSING CENTER",455631
140,"DEER PARK HEALTH & REHABILITATION",345233
140,"BROOKESTONE VILLAGE",285242
140,"WARREN HILLS NURSING CENTER",345240
140,"PARIS HEALTH AND REHABILITATION CENTER",045300
140,"THE SPRINGS MAGNOLIA",045135
140,"DUBOIS NURSING HOME",395430
140,"RANDOLPH COUNTY NURSING HOME",045443
140,"WESTERN HILLS HEALTH CARE CENTER",065209
140,"HIGHLAND NURSING HOME INC",335619
140,"BONNE VIE",676444
140,"SOUTHGATE HEALTH CARE CENTER",145386
140,"CRESCENT CITIES NURSING & REHABILITATION CENTER",215323
140,"ALDERSON CONVALESCENT HOSPITAL",055438
140,"PROMEDICA SKILLED NURSING AND REHAB DECATUR",115246
140,"BROADMOOR MEDICAL LODGE",676335
140,"BOULDER CANYON HEALTH AND REHABILITATION",065222
140,"WINTER HAVEN HEALTH AND REHABILITATION CENTER",105176
140,"THE AVENUES TRANSITIONAL CARE CENTER",055963
140,"TENNESSEE VETERANS HOME",445270
140,"GOOD SAMARITAN SOCIETY - OLATHE",175263
140,"RICHMOND BEACH REHAB",505488
140,"WURZBACH NURSING AND REHABILITATION",455824
140,"FRUITVALE HEALTHCARE CENTER",555358
140,"CONCORD NURSING AND REHABILITATION CENTER",335538
140,"AARON MANOR REHABILITATION AND NURSING CENTER",335532
140,"THE BLOSSOMS AT WOODLAND HILLS REHAB & NURSING CEN",045259
140,"THE HOMESTEAD OF DENISON",675212
140,"CERRITOS VISTA HEALTHCARE CENTER",056405
140,"COMMUNITY MEMORIAL HOSPITAL HUNDLEY CENTER",495177
140,"ST CHRISTINA NURSING AND REHABILITATION CENTER",195613
140,"PARKWOOD IN THE PINES",455673
140,"BRIAN CENTER SOUTHPOINT",345408
140,"HERITAGE LIVING CENTER",045308
140,"MOMENCE MEADOWS NURSING & REHAB",145713
140,"NORTH PARK HEALTH AND REHABILITATION CENTER",675196
140,"CENTRE POINTE HEALTH AND REHAB CENTER",105563
140,"HIRAM SHADDOX HEALTH AND REHAB",045471
140,"MARTINSVILLE HEALTH AND REHAB",495143
140,"WOOD-LAWN HEIGHTS",045317
140,"SKLD WEST BLOOMFIELD",235487
140,"ACHIEVE REHAB AND NURSING FACILITY",335449
140,"MAJESTIC CARE OF FLUSHING",235132
140,"MILLBRAE CARE CENTER",056122
140,"HEARTLAND HEALTH CARE & REHABILITATION CENTER",105842
140,"GUEST HOUSE NURSING AND REHABILITATION",195551
140,"PONCHATOULA COMMUNITY CARE CENTER",195543
140,"CHRIS JENSEN HEALTH & REHABILITATION CENTER",245366
140,"SMOKY RIDGE HEALTH & REHABILITATION",345305
140,"SOMERSET SENIOR LIVING AT SEVEN SPRINGS",045158
